 14, 10, 45, 0, 556, 1361, 28, 389, 0, 0, 673, 1362
 21, 36, 47, 20, 1127, 2458, 25, 65, 8, 3, 0, 0
 35, 24, 18, 44, 108, 85, 41, 57, 17, 29, 0, 0
 46, 29, 5, 21, 64, 54, 8, 20, 843, 2007, 0, 0
 42, 0, 3, 17, 26, 17, 647, 1238, 565, 1230, 0, 0
 20, 30, 21, 12, 275, 1639, 11, 27, 4, 11, 29, 1648
 12, 10, 25, 11, 526, 1141, 9, 32, 0, 0, 0, 0
 7, 24, 10, 20, 1225, 1210, 14, 27, 6, 19, 0, 0
 9, 6, 4, 49, 1098, 1350, 466, 1343, 592, 1359, 0, 0
 29, 22, 6, 27, 86, 54, 8, 31, 616, 1675, 0, 0
 14, 43, 24, 45, 2045, 2498, 44, 67, 26, 37, 0, 0
 23, 36, 29, 5, 115, 1650, 17, 33, 5, 4, 810, 1851
 34, 30, 13, 7, 61, 49, 13, 19, 8, 6, 529, 1679
 40, 0, 32, 0, 34, 31, 749, 1439, 0, 0, 685, 1439
 41, 34, 35, 19, 102, 87, 26, 50, 13, 16, 0, 0
 49, 40, 43, 49, 154, 126, 41, 91, 33, 45, 0, 0
 40, 37, 45, 38, 150, 119, 37, 82, 20, 32, 0, 0
 36, 20, 40, 2, 73, 61, 23, 40, 0, 0, 993, 1946
 46, 11, 34, 22, 78, 66, 284, 2202, 12, 10, 0, 0
 12, 19, 39, 22, 1473, 1826, 34, 60, 9, 21, 0, 0
 22, 10, 34, 34, 459, 1977, 279, 1960, 23, 28, 0, 0
 2, 42, 30, 28, 2517, 2034, 27, 52, 14, 27, 0, 0
 36, 13, 29, 32, 74, 73, 32, 60, 24, 26, 0, 0
 14, 14, 8, 8, 44, 117, 10, 8, 32, 444, 87, 879
 27, 0, 49, 11, 75, 54, 872, 1736, 3, 0, 161, 1739
 26, 1, 38, 24, 75, 58, 956, 1779, 10, 16, 0, 0
 19, 19, 16, 0, 41, 34, 3, 10, 0, 0, 554, 1070
 19, 20, 15, 1, 36, 30, 7, 10, 0, 0, 533, 1099
 13, 15, 7, 10, 79, 882, 8, 8, 170, 849, 0, 0
 42, 43, 13, 13, 63, 62, 19, 25, 81, 2208, 241, 2204
 38, 13, 38, 31, 94, 78, 48, 1867, 26, 30, 0, 0
 20, 30, 26, 10, 303, 1613, 16, 34, 12, 7, 292, 1704
 26, 29, 32, 31, 407, 2333, 32, 62, 9, 15, 0, 0
 46, 9, 10, 35, 73, 53, 420, 1940, 299, 1931, 0, 0
 23, 10, 25, 25, 84, 58, 106, 1211, 14, 21, 0, 0
 28, 47, 26, 22, 383, 2431, 28, 43, 17, 21, 0, 0
 22, 17, 28, 21, 114, 1734, 28, 43, 7, 20, 0, 0
 9, 19, 44, 26, 1827, 1950, 51, 68, 12, 25, 0, 0
 48, 6, 33, 16, 65, 54, 780, 2058, 9, 8, 0, 0
 29, 7, 9, 37, 61, 50, 475, 1601, 264, 1585, 0, 0
 14, 42, 46, 21, 1883, 2445, 31, 66, 10, 13, 0, 0
 21, 44, 22, 49, 1332, 2698, 32, 70, 28, 45, 0, 0
 1, 7, 32, 44, 2072, 1678, 502, 1671, 23, 43, 0, 0
 18, 49, 36, 13, 1282, 2301, 27, 45, 9, 12, 291, 2319
 47, 21, 31, 6, 57, 57, 24, 33, 0, 0, 890, 2088
 5, 14, 9, 6, 683, 679, 5, 8, 3, 0, 164, 668
 27, 49, 8, 31, 204, 2272, 22, 32, 695, 2298, 0, 0
 43, 7, 18, 36, 65, 53, 721, 2079, 20, 33, 0, 0
 5, 48, 1, 21, 1693, 1499, 11, 14, 721, 1491, 0, 0
 48, 44, 11, 47, 145, 101, 34, 52, 624, 2999, 0, 0
 2, 34, 19, 12, 1574, 1334, 13, 30, 2, 10, 0, 0
 44, 16, 21, 3, 64, 38, 8, 18, 0, 0, 831, 1668
 41, 47, 30, 13, 117, 89, 24, 42, 7, 9, 407, 2609
 13, 25, 46, 37, 2049, 2406, 38, 82, 22, 35, 0, 0
 20, 27, 4, 42, 452, 1834, 27, 43, 842, 1853, 0, 0
 29, 10, 24, 29, 78, 58, 194, 1795, 7, 18, 0, 0
 30, 25, 37, 7, 92, 68, 20, 43, 10, 3, 743, 1972
 23, 4, 2, 24, 45, 26, 489, 1059, 487, 1059, 0, 0
 41, 30, 32, 45, 140, 106, 43, 73, 15, 33, 0, 0
 15, 25, 16, 41, 1056, 1918, 38, 55, 17, 39, 0, 0
 40, 22, 30, 42, 118, 93, 40, 71, 23, 33, 0, 0
 17, 9, 1, 2, 24, 10, 3, 2, 291, 571, 268, 567
 35, 48, 17, 19, 99, 83, 25, 30, 12, 11, 0, 0
 26, 0, 42, 7, 62, 48, 754, 1497, 0, 0, 463, 1486
 27, 47, 13, 49, 696, 2690, 28, 59, 325, 2632, 0, 0
 13, 33, 9, 27, 1006, 1626, 24, 35, 271, 1584, 0, 0
 10, 17, 17, 36, 1294, 1589, 21, 52, 13, 35, 0, 0
 25, 1, 27, 45, 88, 268, 952, 1959, 26, 44, 0, 0
 24, 23, 43, 38, 1053, 2530, 49, 75, 15, 21, 0, 0
 29, 7, 20, 20, 65, 46, 413, 1518, 11, 8, 0, 0
 10, 12, 39, 44, 1952, 2085, 70, 2077, 26, 29, 0, 0
 32, 46, 3, 37, 102, 85, 25, 37, 1142, 2347, 0, 0
 43, 36, 31, 20, 110, 86, 23, 42, 14, 12, 0, 0
 43, 16, 17, 43, 102, 75, 37, 57, 20, 40, 0, 0
 17, 9, 31, 13, 253, 1382, 136, 1369, 12, 12, 0, 0
 30, 43, 4, 27, 102, 73, 24, 28, 945, 2071, 0, 0
 8, 25, 1, 47, 1542, 1611, 29, 41, 800, 1612, 0, 0
 45, 43, 32, 17, 98, 91, 24, 42, 12, 5, 87, 2731
 1, 2, 3, 14, 511, 399, 218, 399, 184, 384, 0, 0
 4, 23, 13, 24, 1491, 1279, 25, 36, 15, 23, 0, 0
 45, 15, 38, 5, 61, 55, 15, 42, 6, 4, 904, 2059
 11, 37, 33, 25, 1806, 2102, 31, 51, 11, 24, 0, 0
 20, 9, 14, 22, 65, 42, 22, 1140, 15, 21, 0, 0
 41, 25, 31, 47, 124, 102, 44, 72, 23, 46, 0, 0
 12, 6, 49, 22, 1260, 1767, 695, 1775, 9, 21, 0, 0
 33, 34, 4, 5, 43, 42, 6, 7, 703, 1519, 614, 1518
 0, 48, 11, 34, 2323, 1858, 25, 41, 126, 1786, 0, 0
 46, 17, 27, 13, 61, 56, 20, 33, 9, 3, 120, 2057
 47, 10, 6, 46, 87, 61, 331, 2122, 808, 2179, 0, 0
 6, 31, 30, 25, 2164, 1839, 24, 49, 8, 12, 0, 0
 30, 37, 30, 42, 497, 2749, 35, 68, 18, 41, 0, 0
 20, 26, 40, 43, 1397, 2559, 30, 81, 21, 38, 0, 0
 41, 9, 44, 7, 77, 53, 441, 1962, 2, 0, 710, 2012
 47, 21, 28, 32, 97, 80, 19, 56, 7, 19, 0, 0
 18, 28, 11, 10, 139, 785, 15, 20, 0, 0, 126, 1333
 23, 9, 8, 39, 70, 54, 155, 1546, 362, 1574, 0, 0
 16, 1, 19, 43, 621, 1562, 778, 1575, 19, 42, 0, 0
 45, 47, 7, 45, 132, 98, 22, 43, 1101, 2863, 0, 0
 8, 19, 28, 30, 1655, 1691, 25, 50, 23, 27, 0, 0
 19, 47, 42, 3, 938, 2199, 18, 44, 3, 0, 1029, 2219
 20, 41, 0, 38, 616, 1957, 33, 37, 932, 1978, 0, 0
 43, 24, 37, 22, 106, 76, 27, 58, 10, 6, 0, 0
 14, 15, 16, 10, 206, 1081, 19, 25, 0, 0, 6, 52
 38, 45, 37, 8, 113, 89, 25, 43, 0, 0, 899, 2549
 23, 18, 35, 7, 71, 54, 19, 34, 0, 0, 536, 1647
 2, 33, 42, 8, 2132, 1699, 21, 48, 0, 0, 514, 1688
 4, 2, 39, 41, 2049, 1713, 878, 1716, 17, 31, 0, 0
 13, 31, 12, 41, 1393, 1926, 29, 47, 61, 1883, 0, 0
 3, 42, 8, 36, 2086, 1769, 18, 42, 435, 1777, 0, 0
 30, 45, 0, 3, 66, 47, 1, 0, 719, 1552, 714, 1546
 12, 1, 6, 1, 6, 2, 214, 398, 3, 40, 181, 393
 44, 42, 27, 31, 119, 98, 26, 57, 15, 23, 0, 0
 10, 21, 0, 8, 287, 765, 2, 1, 374, 779, 29, 505
 6, 9, 26, 12, 1098, 1052, 23, 34, 4, 11, 0, 0
 41, 42, 48, 13, 130, 98, 29, 58, 0, 0, 548, 2870
 13, 22, 40, 7, 997, 1625, 24, 46, 0, 0, 530, 1633
 6, 11, 4, 11, 616, 633, 8, 6, 257, 639, 0, 0
 41, 35, 40, 26, 125, 97, 29, 62, 6, 14, 0, 0
 46, 36, 1, 34, 88, 70, 15, 34, 1142, 2333, 0, 0
 12, 26, 36, 17, 1425, 1807, 19, 52, 13, 16, 0, 0
 17, 39, 28, 30, 1400, 2262, 32, 57, 17, 28, 0, 0
 10, 17, 1, 3, 135, 609, 2, 2, 275, 606, 258, 619
 32, 20, 43, 32, 122, 94, 35, 70, 11, 17, 0, 0
 38, 21, 19, 25, 82, 62, 26, 41, 9, 18, 0, 0
 5, 25, 46, 48, 2913, 2473, 48, 90, 23, 42, 0, 0
 33, 12, 48, 39, 132, 494, 328, 2587, 24, 36, 0, 0
 20, 32, 2, 40, 528, 1859, 17, 41, 943, 1874, 0, 0
 14, 23, 16, 36, 1109, 1765, 26, 50, 20, 21, 0, 0
 28, 2, 42, 3, 48, 45, 751, 1499, 0, 0, 715, 1496
 46, 20, 42, 18, 99, 77, 35, 59, 10, 8, 0, 0
 0, 19, 32, 35, 2139, 1717, 39, 63, 30, 28, 0, 0
 33, 42, 42, 46, 685, 3226, 42, 87, 19, 33, 0, 0
 4, 7, 45, 42, 2384, 1959, 680, 1947, 24, 40, 0, 0
 14, 18, 44, 3, 722, 1565, 20, 43, 7, 2, 752, 1574
 4, 14, 9, 12, 914, 779, 6, 17, 8, 6, 0, 0
 41, 31, 7, 40, 89, 77, 25, 46, 816, 2365, 0, 0
 36, 46, 43, 4, 115, 92, 26, 41, 0, 0, 1266, 2568
 14, 24, 32, 13, 959, 1645, 24, 40, 9, 10, 0, 0
 12, 36, 20, 24, 1303, 1822, 27, 42, 13, 23, 0, 0
 11, 21, 7, 18, 613, 1122, 22, 24, 245, 1100, 0, 0
 27, 13, 41, 41, 431, 2410, 73, 2398, 20, 33, 0, 0
 7, 15, 35, 42, 2113, 1972, 36, 69, 20, 40, 0, 0
 25, 25, 26, 32, 334, 2134, 17, 51, 9, 16, 0, 0
 9, 33, 36, 12, 1671, 1788, 28, 47, 6, 10, 103, 1707
 42, 6, 0, 7, 24, 10, 316, 1092, 561, 1089, 299, 1085
 25, 47, 4, 46, 606, 2414, 22, 45, 1146, 2436, 0, 0
 37, 16, 44, 14, 93, 73, 33, 55, 6, 13, 119, 2217
 38, 29, 45, 24, 133, 94, 33, 67, 13, 23, 0, 0
 35, 33, 36, 12, 85, 78, 24, 45, 0, 0, 400, 2319
 29, 22, 3, 9, 48, 33, 6, 8, 607, 1255, 125, 1251
 0, 30, 33, 17, 1924, 1594, 35, 46, 2, 16, 0, 0
 4, 1, 49, 49, 2511, 2054, 957, 2051, 30, 43, 0, 0
 18, 14, 14, 37, 507, 1641, 16, 46, 13, 23, 0, 0
 15, 35, 25, 3, 704, 1543, 14, 24, 0, 0, 735, 1558
 17, 29, 35, 17, 1030, 1938, 29, 48, 9, 15, 0, 0
 4, 9, 21, 49, 1908, 1658, 241, 1641, 27, 37, 0, 0
 10, 17, 44, 38, 1958, 2169, 48, 81, 22, 33, 0, 0
 23, 8, 43, 42, 654, 2289, 724, 2281, 14, 41, 0, 0
 5, 5, 46, 31, 2034, 1739, 735, 1729, 14, 19, 0, 0
 46, 3, 49, 43, 133, 94, 1428, 2815, 22, 42, 0, 0
 30, 18, 2, 14, 41, 33, 10, 14, 603, 1263, 0, 0
 18, 29, 15, 2, 57, 108, 6, 7, 2, 1, 635, 1279
 40, 17, 4, 30, 53, 46, 21, 33, 802, 1819, 0, 0
 13, 9, 7, 0, 20, 15, 5, 6, 0, 0, 260, 571
 20, 12, 26, 25, 247, 1639, 8, 39, 15, 9, 0, 0
 41, 35, 47, 45, 155, 126, 54, 90, 19, 30, 0, 0
 38, 15, 17, 8, 57, 38, 12, 22, 0, 0, 442, 1544
 46, 6, 18, 8, 42, 30, 524, 1559, 1, 0, 407, 1550
 6, 38, 14, 35, 2056, 1858, 23, 42, 18, 33, 0, 0
 11, 10, 28, 4, 529, 1046, 21, 24, 4, 1, 479, 1047
 45, 42, 7, 19, 80, 67, 24, 19, 824, 2259, 0, 0
 48, 26, 25, 20, 95, 70, 24, 44, 9, 19, 0, 0
 17, 3, 38, 30, 674, 1742, 924, 1759, 5, 16, 0, 0
 33, 11, 9, 17, 34, 30, 13, 24, 120, 1333, 0, 0
 48, 5, 16, 16, 51, 34, 688, 1692, 9, 9, 0, 0
 39, 34, 38, 18, 111, 86, 20, 48, 12, 6, 0, 0
 27, 38, 32, 7, 87, 69, 26, 38, 9, 6, 764, 2079
 43, 10, 22, 27, 60, 58, 243, 1979, 10, 10, 0, 0
 0, 38, 19, 8, 1608, 1298, 14, 24, 7, 7, 279, 1285
 32, 18, 24, 37, 92, 78, 28, 53, 17, 23, 0, 0
 15, 28, 28, 6, 617, 1521, 16, 31, 1, 5, 576, 1538
 16, 32, 16, 3, 282, 1323, 10, 18, 4, 2, 657, 1324
 48, 34, 10, 17, 65, 60, 15, 22, 384, 2164, 0, 0
 7, 21, 26, 16, 1441, 1399, 21, 36, 8, 15, 0, 0
 42, 39, 29, 39, 147, 106, 39, 66, 24, 34, 0, 0
 46, 44, 42, 41, 164, 125, 43, 82, 20, 29, 0, 0
 32, 36, 26, 32, 130, 89, 20, 52, 22, 29, 0, 0
 6, 49, 46, 36, 3090, 2733, 33, 76, 13, 35, 0, 0
 3, 13, 33, 25, 1878, 1478, 33, 57, 8, 7, 0, 0
 24, 37, 38, 0, 146, 1261, 23, 37, 0, 0, 924, 1979
 15, 49, 44, 29, 2070, 2724, 48, 72, 18, 23, 0, 0
 1, 37, 28, 42, 2630, 2158, 28, 64, 22, 41, 0, 0
 43, 6, 47, 0, 52, 52, 715, 1919, 0, 0, 952, 1915
 43, 48, 45, 44, 187, 134, 39, 85, 26, 38, 0, 0
 7, 43, 39, 47, 3077, 2710, 50, 84, 23, 46, 0, 0
 28, 15, 47, 37, 439, 2511, 27, 83, 20, 27, 0, 0
 15, 30, 1, 49, 1110, 1884, 27, 48, 869, 1884, 0, 0
 30, 22, 16, 34, 80, 70, 22, 45, 4, 19, 0, 0
 18, 22, 39, 33, 1155, 2221, 34, 70, 17, 30, 0, 0
 12, 36, 26, 37, 1790, 2207, 29, 60, 24, 27, 0, 0
 8, 48, 2, 11, 1253, 1365, 6, 11, 701, 1364, 11, 689
 29, 31, 33, 14, 88, 77, 32, 46, 0, 0, 107, 2136
 14, 25, 18, 41, 1314, 1945, 34, 51, 24, 26, 0, 0
 3, 13, 8, 13, 880, 734, 8, 19, 9, 9, 0, 0
 25, 1, 27, 45, 101, 70, 1028, 1959, 15, 38, 0, 0
 10, 0, 3, 0, 5, 2, 121, 259, 107, 256, 123, 252
 12, 27, 13, 27, 1125, 1567, 31, 37, 14, 26, 0, 0
 47, 45, 24, 25, 115, 90, 25, 42, 10, 15, 0, 0
 22, 47, 24, 18, 767, 2197, 23, 40, 10, 9, 0, 0
 15, 3, 44, 37, 1275, 1964, 962, 1976, 19, 36, 0, 0
 26, 44, 6, 27, 96, 76, 20, 32, 767, 2054, 0, 0
 3, 13, 33, 25, 1858, 1477, 25, 57, 10, 24, 0, 0
 49, 10, 7, 36, 56, 46, 322, 1979, 641, 2025, 0, 0
 5, 1, 8, 5, 361, 378, 221, 379, 0, 0, 91, 364
 7, 49, 27, 39, 2760, 2432, 28, 65, 21, 36, 0, 0
 21, 27, 33, 49, 1176, 2578, 45, 81, 21, 32, 0, 0
 7, 1, 47, 3, 1171, 1152, 555, 1156, 0, 0, 528, 1146
 45, 33, 3, 31, 79, 66, 14, 30, 1085, 2235, 0, 0
 31, 6, 21, 31, 75, 53, 598, 1775, 24, 25, 0, 0
 6, 18, 39, 45, 2445, 2150, 44, 76, 21, 43, 0, 0
 33, 49, 3, 39, 103, 85, 30, 37, 1168, 2479, 0, 0
 15, 10, 23, 13, 260, 1204, 24, 35, 8, 5, 0, 0
 24, 13, 6, 14, 35, 30, 11, 18, 344, 1124, 0, 0
 25, 42, 28, 29, 663, 2453, 27, 56, 9, 13, 0, 0
 20, 12, 31, 31, 577, 1859, 35, 154, 14, 24, 0, 0
 30, 44, 17, 25, 109, 197, 24, 35, 10, 13, 0, 0
 11, 40, 24, 22, 1626, 1927, 31, 38, 16, 21, 0, 0
 33, 49, 8, 11, 69, 61, 8, 13, 545, 2019, 352, 2015
 44, 42, 30, 20, 127, 91, 30, 48, 9, 15, 0, 0
 13, 16, 48, 16, 1359, 1842, 42, 61, 9, 6, 0, 0
 26, 14, 19, 38, 89, 166, 31, 54, 23, 35, 0, 0
 7, 10, 35, 11, 1312, 1249, 17, 37, 3, 10, 10, 367
 46, 12, 42, 32, 105, 82, 284, 2578, 21, 29, 0, 0
 6, 21, 39, 31, 2137, 1939, 43, 63, 8, 16, 0, 0
 43, 48, 3, 29, 99, 79, 22, 27, 1192, 2455, 0, 0
 22, 39, 40, 30, 1015, 2597, 32, 69, 8, 14, 0, 0
 16, 42, 0, 28, 792, 1702, 15, 22, 857, 1713, 0, 0
 42, 45, 18, 13, 94, 75, 29, 28, 0, 0, 288, 2347
 28, 25, 39, 10, 109, 70, 21, 44, 6, 2, 434, 2035
 25, 45, 10, 36, 488, 2294, 20, 43, 448, 2237, 0, 0
 42, 39, 4, 41, 97, 78, 20, 44, 1158, 2510, 0, 0
 8, 35, 26, 45, 2288, 2271, 28, 69, 24, 44, 0, 0
 47, 32, 47, 29, 134, 107, 24, 75, 11, 16, 0, 0
 28, 27, 15, 19, 76, 54, 17, 30, 10, 10, 0, 0
 24, 44, 6, 40, 550, 2254, 20, 45, 881, 2270, 0, 0
 47, 28, 26, 48, 142, 98, 35, 67, 23, 42, 0, 0
 42, 31, 22, 16, 81, 62, 20, 32, 6, 14, 0, 0
 33, 46, 47, 0, 106, 86, 22, 44, 0, 0, 1261, 2510
 6, 44, 17, 43, 2527, 2190, 35, 54, 19, 31, 0, 0
 34, 35, 48, 5, 128, 86, 26, 51, 0, 0, 1088, 2425
 16, 44, 15, 46, 1553, 2403, 24, 60, 25, 166, 0, 0
 8, 11, 25, 14, 1039, 1151, 28, 35, 9, 3, 0, 0
 29, 7, 25, 10, 48, 40, 346, 1379, 0, 0, 131, 1419
 39, 40, 3, 40, 85, 81, 18, 35, 1212, 2435, 0, 0
 20, 8, 22, 37, 386, 1714, 420, 1708, 15, 36, 0, 0
 43, 25, 48, 41, 143, 113, 41, 86, 23, 28, 0, 0
 43, 32, 31, 34, 112, 96, 38, 59, 19, 33, 0, 0
 5, 31, 21, 17, 1617, 1470, 13, 31, 6, 3, 0, 0
 37, 30, 41, 29, 137, 98, 37, 64, 9, 13, 0, 0
 35, 35, 3, 0, 55, 37, 0, 0, 639, 1452, 766, 1448
 10, 42, 1, 34, 1482, 1729, 24, 31, 822, 1739, 0, 0
 16, 36, 0, 33, 697, 1683, 13, 27, 801, 1699, 0, 0
 4, 42, 8, 12, 1496, 1319, 16, 15, 207, 1319, 0, 0
 16, 38, 11, 5, 353, 1382, 11, 15, 0, 0, 575, 1392
 3, 3, 29, 36, 1727, 1419, 641, 1417, 19, 23, 0, 0
 30, 33, 23, 11, 84, 65, 12, 33, 12, 10, 293, 1938
 21, 16, 43, 23, 634, 2034, 28, 60, 10, 12, 0, 0
 49, 18, 45, 40, 117, 98, 29, 84, 19, 28, 0, 0
 29, 35, 15, 5, 63, 50, 11, 16, 4, 4, 706, 1679
 15, 21, 29, 23, 965, 1744, 29, 50, 12, 22, 0, 0
 32, 0, 41, 28, 103, 68, 1001, 2015, 18, 27, 0, 0
 28, 39, 9, 15, 77, 62, 9, 18, 346, 1806, 0, 0
 12, 32, 41, 46, 2274, 2606, 50, 86, 15, 37, 0, 0
 12, 15, 9, 38, 996, 1462, 18, 45, 232, 1433, 0, 0
 33, 37, 26, 35, 130, 96, 29, 60, 13, 21, 0, 0
 6, 14, 30, 14, 1379, 1279, 22, 43, 0, 0, 0, 0
 38, 6, 7, 4, 23, 14, 294, 1099, 218, 1099, 516, 1095
 33, 42, 10, 17, 99, 68, 12, 26, 325, 2026, 0, 0
 23, 8, 43, 48, 852, 2414, 730, 2408, 19, 34, 0, 0
 45, 8, 31, 34, 88, 70, 744, 2351, 14, 21, 0, 0
 18, 5, 40, 0, 52, 170, 516, 1257, 0, 0, 626, 1256
 23, 4, 2, 19, 26, 18, 435, 959, 486, 957, 0, 0
 9, 41, 0, 27, 1373, 1526, 18, 26, 725, 1535, 0, 0
 43, 3, 47, 35, 104, 84, 1349, 2555, 10, 21, 0, 0
 28, 27, 22, 29, 103, 77, 30, 44, 11, 20, 0, 0
 4, 41, 14, 23, 1967, 1638, 22, 34, 12, 22, 0, 0
 9, 49, 14, 38, 2199, 2190, 25, 45, 18, 37, 0, 0
 15, 36, 36, 14, 1240, 2002, 30, 49, 1, 0, 33, 2012
 17, 26, 1, 22, 176, 1301, 12, 19, 635, 1319, 0, 0
 18, 32, 21, 13, 537, 1577, 17, 26, 0, 0, 4, 497
 41, 40, 45, 43, 141, 126, 48, 85, 23, 38, 0, 0
 42, 6, 49, 45, 120, 99, 1189, 2835, 28, 43, 0, 0
 13, 27, 49, 35, 2057, 2466, 49, 81, 18, 24, 0, 0
 17, 42, 34, 30, 1597, 2441, 28, 63, 23, 27, 0, 0
 24, 29, 10, 32, 134, 925, 24, 41, 246, 1822, 0, 0
 22, 39, 23, 45, 1196, 2557, 33, 67, 21, 34, 0, 0
 45, 11, 42, 23, 87, 69, 278, 2357, 8, 18, 0, 0
 2, 31, 34, 45, 2750, 2239, 38, 76, 26, 32, 0, 0
 5, 6, 28, 11, 1150, 999, 302, 987, 10, 3, 0, 0
 14, 8, 8, 14, 34, 73, 20, 152, 12, 274, 0, 0
 33, 22, 39, 38, 120, 494, 35, 75, 16, 37, 0, 0
 16, 34, 38, 16, 1134, 2062, 24, 53, 9, 15, 2, 97
 49, 24, 46, 40, 121, 105, 39, 84, 23, 26, 0, 0
 29, 31, 1, 3, 39, 34, 5, 3, 649, 1264, 635, 1279
 19, 15, 7, 15, 47, 36, 11, 20, 267, 1103, 0, 0
 26, 45, 3, 25, 96, 369, 6, 22, 952, 1970, 0, 0
 14, 44, 12, 10, 843, 1585, 14, 18, 2, 0, 235, 1592
 0, 1, 31, 47, 1920, 1579, 777, 1573, 25, 46, 0, 0
 22, 16, 2, 22, 57, 38, 16, 22, 566, 1224, 0, 0
 7, 45, 36, 28, 2522, 2311, 32, 63, 7, 16, 0, 0
 47, 26, 41, 29, 119, 95, 32, 65, 6, 19, 0, 0
 39, 2, 26, 28, 61, 50, 940, 1899, 14, 27, 0, 0
 4, 14, 22, 5, 1105, 899, 19, 26, 7, 4, 327, 884
 3, 0, 49, 1, 1295, 1059, 558, 1054, 0, 0, 502, 1059
 33, 4, 36, 28, 84, 62, 969, 2017, 10, 20, 0, 0
 41, 38, 33, 32, 115, 102, 23, 58, 19, 23, 0, 0
 1, 14, 7, 32, 1364, 1078, 21, 38, 230, 1040, 0, 0
 11, 37, 43, 13, 1874, 2068, 25, 50, 11, 12, 129, 1961
 22, 9, 40, 17, 107, 241, 246, 1722, 8, 8, 0, 0
 42, 16, 29, 22, 83, 66, 25, 50, 13, 21, 0, 0
 32, 17, 40, 16, 89, 72, 23, 50, 8, 4, 0, 0
 38, 2, 49, 43, 117, 93, 1323, 2636, 22, 40, 0, 0
 11, 47, 37, 36, 2330, 2602, 41, 72, 18, 35, 0, 0
 47, 48, 20, 38, 110, 105, 33, 55, 16, 29, 0, 0
 27, 19, 21, 13, 60, 46, 11, 27, 9, 12, 1, 71
 46, 16, 33, 18, 86, 66, 30, 43, 10, 4, 0, 0
 27, 13, 27, 38, 112, 182, 44, 64, 20, 25, 0, 0
 7, 3, 1, 12, 263, 450, 239, 458, 220, 443, 0, 0
 34, 26, 26, 21, 88, 70, 31, 46, 10, 20, 0, 0
 28, 2, 1, 9, 17, 11, 392, 798, 384, 799, 0, 0
 17, 35, 26, 4, 601, 1622, 11, 22, 5, 1, 741, 1637
 6, 23, 9, 0, 681, 750, 1, 0, 0, 0, 358, 759
 9, 33, 18, 8, 1142, 1350, 9, 19, 9, 3, 273, 1343
 45, 3, 10, 43, 68, 50, 1005, 2017, 357, 1960, 0, 0
 1, 13, 2, 16, 800, 639, 16, 17, 301, 626, 0, 0
 41, 26, 37, 39, 122, 101, 36, 72, 18, 38, 0, 0
 19, 0, 19, 21, 42, 39, 591, 1175, 11, 4, 0, 0
 40, 42, 35, 38, 134, 114, 39, 72, 17, 37, 0, 0
 3, 6, 47, 38, 2260, 1879, 697, 1864, 20, 28, 0, 0
 46, 7, 7, 40, 56, 53, 616, 1995, 656, 1986, 0, 0
 36, 35, 42, 25, 133, 101, 39, 66, 15, 21, 0, 0
 47, 18, 36, 14, 71, 65, 34, 48, 9, 10, 154, 2296
 44, 29, 2, 31, 74, 58, 15, 22, 1022, 2110, 0, 0
 0, 24, 36, 19, 1957, 1573, 36, 52, 14, 15, 0, 0
 41, 28, 40, 18, 91, 81, 27, 51, 12, 14, 0, 0
 38, 18, 2, 5, 29, 24, 4, 2, 590, 1253, 502, 1249
 46, 11, 19, 3, 37, 25, 11, 19, 0, 0, 744, 1569
 43, 38, 18, 24, 107, 79, 21, 38, 10, 21, 0, 0
 49, 23, 2, 48, 79, 71, 34, 47, 1219, 2439, 0, 0
 31, 25, 6, 48, 95, 78, 20, 45, 829, 2184, 0, 0
 28, 45, 18, 44, 509, 2671, 33, 61, 20, 33, 0, 0
 39, 23, 44, 48, 145, 114, 40, 85, 31, 47, 0, 0
 46, 48, 18, 47, 132, 112, 26, 64, 19, 35, 0, 0
 18, 9, 39, 20, 559, 1701, 247, 1692, 6, 11, 0, 0
 36, 39, 35, 5, 94, 74, 21, 36, 6, 2, 1060, 2287
 35, 33, 47, 27, 120, 106, 43, 71, 20, 26, 0, 0
 5, 44, 2, 5, 1247, 1119, 3, 2, 561, 1105, 449, 1119
 45, 30, 32, 17, 74, 78, 24, 48, 11, 16, 0, 0
 34, 4, 44, 9, 73, 56, 838, 1815, 7, 7, 429, 1811
 13, 22, 6, 42, 1047, 1642, 20, 45, 587, 1648, 0, 0
 29, 14, 17, 48, 97, 73, 49, 59, 33, 47, 0, 0
 0, 47, 29, 35, 2628, 2213, 22, 58, 8, 21, 0, 0
 26, 16, 40, 8, 67, 61, 20, 43, 0, 0, 535, 1797
 19, 6, 14, 13, 37, 30, 283, 1039, 6, 6, 0, 0
 44, 39, 39, 11, 101, 82, 28, 47, 0, 0, 593, 2659
 7, 3, 1, 34, 765, 899, 424, 899, 414, 899, 0, 0
 1, 1, 26, 28, 1371, 1117, 549, 1119, 20, 24, 0, 0
 17, 24, 3, 16, 51, 102, 7, 18, 534, 1182, 0, 0
 40, 31, 10, 10, 65, 50, 10, 16, 217, 1805, 321, 1819
 11, 28, 27, 5, 918, 1405, 12, 28, 0, 0, 570, 1415
 41, 41, 45, 40, 163, 122, 36, 79, 24, 34, 0, 0
 25, 8, 27, 27, 79, 61, 436, 1706, 14, 10, 0, 0
 26, 3, 19, 1, 38, 22, 459, 971, 3, 0, 480, 965
 4, 26, 27, 28, 2053, 1694, 24, 54, 20, 23, 0, 0
